95,17
65,34
5.5,52
10,53
10,53
11,53
12,53
13,53
14,53
15,53
16,53
17,53
18,53
19,52
20,52
21,52
22,52
23,52
24,52
25,51
26,51
27,51
28,51
29,50
30,50
31,50
32,49
33,49
34,49
35,49
36,48
37,48
38,48
39,47
40,47
41,47
42,46
43,46
44,45
45,45
46,44
47,44
48,44
49,43
50,43
51,42
52,42
53,42
54,41
55,40
56,40
57,40
58,39
59,38
60,38
61,37
62,36
63,36
64,35
65,34
64,35
63,36
62,36
61,37
60,38
59,38
58,39
57,40
56,40
55,40
54,41
53,42
52,42
51,42
50,43
49,43
48,44
47,44
46,44
45,45
44,45
43,46
42,46
41,47
40,47
39,47
38,48
37,48
36,48
35,49
34,49
33,49
32,49
31,50
30,50
29,50
28,51
27,51
26,51
25,51
24,52
23,52
22,52
21,52
20,52
19,52
18,53
17,53
16,53
15,53
14,53
13,53
12,53
11,53
10,53
1,1
128,63
