125,15.5
114,19
100,11
106,21
8.5,57
14,59
14,59
15,59
16,59
17,59
18,59
19,59
20,59
21,58
22,58
23,58
24,58
25,58
26,57
27,57
28,57
29,56
30,56
31,56
32,55
33,55
34,55
35,55
36,54
37,54
38,54
39,53
40,53
41,53
42,52
43,52
44,52
45,52
46,51
47,51
48,51
49,50
50,50
51,49
52,49
53,48
54,48
55,48
56,47
57,47
58,47
59,46
60,46
61,45
62,45
63,45
64,44
65,44
66,43
67,43
68,43
69,42
70,42
71,42
72,41
73,41
74,41
75,41
76,40
77,40
78,39
79,39
80,39
81,38
82,38
83,37
84,37
85,36
86,35
87,35
88,35
89,34
90,33
91,32
92,32
93,31
94,30
95,30
96,29
97,28
98,27
99,27
100,26
101,25
102,25
103,24
104,23
105,22
106,21
107,21
108,21
109,21
110,20
111,20
112,19
113,19
114,19
113,19
112,19
111,20
110,20
109,21
108,21
107,21
106,21
105,22
104,23
103,24
102,25
101,25
100,26
99,27
98,27
97,28
96,29
95,30
94,30
93,31
92,32
91,32
90,33
89,34
88,35
87,35
86,35
85,36
84,37
83,37
82,38
81,38
80,39
79,39
78,39
77,40
76,40
75,41
74,41
73,41
72,41
71,42
70,42
69,42
68,43
67,43
66,43
65,44
64,44
63,45
62,45
61,45
60,46
59,46
58,47
57,47
56,47
55,48
54,48
53,48
52,49
51,49
50,50
49,50
48,51
47,51
46,51
45,52
44,52
43,52
42,52
41,53
40,53
39,53
38,54
37,54
36,54
35,55
34,55
33,55
32,55
31,56
30,56
29,56
28,57
27,57
26,57
25,58
24,58
23,58
22,58
21,58
20,59
19,59
18,59
17,59
16,59
15,59
14,59
1,1
132,72
