131.5,14
121,19
107,7
116,19
8.5,59
17,60
17,60
18,60
19,60
20,60
21,60
22,59
23,59
24,59
25,59
26,59
27,59
28,58
29,58
30,58
31,58
32,58
33,58
34,57
35,57
36,57
37,56
38,56
39,56
40,55
41,55
42,54
43,54
44,54
45,54
46,53
47,53
48,53
49,53
50,52
51,52
52,52
53,51
54,51
55,51
56,50
57,50
58,49
59,49
60,48
61,48
62,48
63,47
64,47
65,47
66,46
67,46
68,46
69,45
70,45
71,44
72,44
73,44
74,43
75,43
76,42
77,42
78,41
79,41
80,41
81,41
82,41
83,40
84,40
85,39
86,39
87,39
88,38
89,38
90,37
91,37
92,37
93,36
94,36
95,35
96,34
97,34
98,33
99,33
100,32
101,31
102,31
103,30
104,29
105,28
106,28
107,27
108,26
109,25
110,25
111,24
112,23
113,22
114,22
115,21
116,20
116,19
117,19
118,19
119,19
120,19
121,19
120,19
119,19
118,19
117,19
116,20
115,21
114,22
113,22
112,23
111,24
110,25
109,25
108,26
107,27
106,28
105,28
104,29
103,30
102,31
101,31
100,32
99,33
98,33
97,34
96,34
95,35
94,36
93,36
92,37
91,37
90,37
89,38
88,38
87,39
86,39
85,39
84,40
83,40
82,41
81,41
80,41
79,41
78,41
77,42
76,42
75,43
74,43
73,44
72,44
71,44
70,45
69,45
68,46
67,46
66,46
65,47
64,47
63,47
62,48
61,48
60,48
59,49
58,49
57,50
56,50
55,51
54,51
53,51
52,52
51,52
50,52
49,53
48,53
47,53
46,53
45,54
44,54
43,54
42,54
41,55
40,55
39,56
38,56
37,56
36,57
35,57
34,57
33,58
32,58
31,58
30,58
29,58
28,58
27,59
26,59
25,59
24,59
23,59
22,59
21,60
20,60
19,60
18,60
17,60
1,1
139,74
