149,22
140,20
143,5
140,15
9,69.5
16,70
16,70
17,70
18,70
19,70
20,70
21,70
22,69
23,69
24,69
25,69
26,69
27,68
28,68
29,68
30,68
31,68
32,67
33,67
34,67
35,66
36,66
37,66
38,66
39,65
40,65
41,65
42,64
43,64
44,64
45,64
46,63
47,63
48,63
49,63
50,62
51,62
52,61
53,61
54,61
55,60
56,60
57,60
58,59
59,59
60,59
61,59
62,58
63,58
64,58
65,57
66,57
67,57
68,56
69,56
70,55
71,55
72,54
73,54
74,54
75,53
76,53
77,53
78,52
79,52
80,51
81,51
82,51
83,50
84,50
85,49
86,49
87,49
88,48
89,48
90,48
91,47
92,47
93,47
94,47
95,46
96,46
97,45
98,45
99,45
100,44
101,44
102,44
103,43
104,43
105,42
106,42
107,41
108,41
109,40
110,40
111,39
112,38
113,38
114,37
115,37
116,36
117,36
118,35
119,35
120,34
121,33
122,32
123,32
124,31
125,31
126,30
127,29
128,28
129,27
130,27
131,26
132,25
133,24
134,23
135,23
136,22
137,21
138,20
139,20
140,19
140,18
140,17
140,16
140,15
140,16
140,17
140,18
140,19
140,20
139,20
138,20
137,21
136,22
135,23
134,23
133,24
132,25
131,26
130,27
129,27
128,28
127,29
126,30
125,31
124,31
123,32
122,32
121,33
120,34
119,35
118,35
117,36
116,36
115,37
114,37
113,38
112,38
111,39
110,40
109,40
108,41
107,41
106,42
105,42
104,43
103,43
102,44
101,44
100,44
99,45
98,45
97,45
96,46
95,46
94,47
93,47
92,47
91,47
90,48
89,48
88,48
87,49
86,49
85,49
84,50
83,50
82,51
81,51
80,51
79,52
78,52
77,53
76,53
75,53
74,54
73,54
72,54
71,55
70,55
69,56
68,56
67,57
66,57
65,57
64,58
63,58
62,58
61,59
60,59
59,59
58,59
57,60
56,60
55,60
54,61
53,61
52,61
51,62
50,62
49,63
48,63
47,63
46,63
45,64
44,64
43,64
42,64
41,65
40,65
39,65
38,66
37,66
36,66
35,66
34,67
33,67
32,67
31,68
30,68
29,68
28,68
27,68
26,69
25,69
24,69
23,69
22,69
21,70
20,70
19,70
18,70
17,70
16,70
1,1
157,85
