195,41.5
182,38
10,15
16,16
16,16
17,16
18,16
19,16
20,16
21,16
22,16
23,17
24,17
25,17
26,17
27,17
28,17
29,18
30,18
31,18
32,18
33,19
34,19
35,19
36,19
37,19
38,20
39,20
40,20
41,20
42,20
43,20
44,20
45,21
46,21
47,21
48,21
49,21
50,21
51,21
52,21
53,22
54,22
55,22
56,22
57,22
58,22
59,23
60,23
61,23
62,23
63,23
64,23
65,23
66,24
67,24
68,24
69,24
70,24
71,24
72,24
73,25
74,25
75,25
76,25
77,25
78,25
79,25
80,25
81,25
82,25
83,25
84,25
85,25
86,26
87,26
88,26
89,26
90,26
91,26
92,26
93,26
94,27
95,27
96,27
97,27
98,27
99,28
100,28
101,28
102,28
103,28
104,29
105,29
106,29
107,29
108,29
109,29
110,30
111,30
112,30
113,30
114,30
115,30
116,30
117,31
118,31
119,31
120,31
121,31
122,32
123,32
124,32
125,32
126,32
127,32
128,32
129,32
130,32
131,32
132,32
133,33
134,33
135,33
136,33
137,33
138,34
139,34
140,34
141,34
142,35
143,35
144,35
145,35
146,35
147,35
148,35
149,36
150,36
151,36
152,36
153,36
154,36
155,36
156,36
157,37
158,37
159,37
160,37
161,37
162,38
163,38
164,38
165,38
166,38
167,38
168,38
169,38
170,38
171,38
172,38
173,38
174,38
175,38
176,38
177,38
178,38
179,38
180,38
181,38
182,38
181,38
180,38
179,38
178,38
177,38
176,38
175,38
174,38
173,38
172,38
171,38
170,38
169,38
168,38
167,38
166,38
165,38
164,38
163,38
162,38
161,37
160,37
159,37
158,37
157,37
156,36
155,36
154,36
153,36
152,36
151,36
150,36
149,36
148,35
147,35
146,35
145,35
144,35
143,35
142,35
141,34
140,34
139,34
138,34
137,33
136,33
135,33
134,33
133,33
132,32
131,32
130,32
129,32
128,32
127,32
126,32
125,32
124,32
123,32
122,32
121,31
120,31
119,31
118,31
117,31
116,30
115,30
114,30
113,30
112,30
111,30
110,30
109,29
108,29
107,29
106,29
105,29
104,29
103,28
102,28
101,28
100,28
99,28
98,27
97,27
96,27
95,27
94,27
93,26
92,26
91,26
90,26
89,26
88,26
87,26
86,26
85,25
84,25
83,25
82,25
81,25
80,25
79,25
78,25
77,25
76,25
75,25
74,25
73,25
72,24
71,24
70,24
69,24
68,24
67,24
66,24
65,23
64,23
63,23
62,23
61,23
60,23
59,23
58,22
57,22
56,22
55,22
54,22
53,22
52,21
51,21
50,21
49,21
48,21
47,21
46,21
45,21
44,20
43,20
42,20
41,20
40,20
39,20
38,20
37,19
36,19
35,19
34,19
33,19
32,18
31,18
30,18
29,18
28,17
27,17
26,17
25,17
24,17
23,17
22,16
21,16
20,16
19,16
18,16
17,16
16,16
1,1
198,54
