149,13
140,15
12,51
28,50
28,50
29,50
30,50
31,50
32,50
33,50
34,50
35,49
36,49
37,49
38,49
39,49
40,49
41,49
42,49
43,49
44,48
45,48
46,48
47,48
48,48
49,48
50,47
51,47
52,47
53,47
54,47
55,47
56,47
57,46
58,46
59,46
60,46
61,45
62,45
63,45
64,45
65,44
66,44
67,44
68,44
69,43
70,43
71,43
72,43
73,42
74,42
75,42
76,42
77,41
78,41
79,41
80,40
81,40
82,40
83,40
84,39
85,39
86,39
87,39
88,38
89,38
90,38
91,38
92,37
93,37
94,37
95,36
96,36
97,36
98,35
99,35
100,34
101,34
102,33
103,33
104,32
105,32
106,31
107,31
108,30
109,29
110,29
111,28
112,28
113,27
114,27
115,26
116,25
117,25
118,24
119,23
120,23
121,22
122,22
123,21
124,21
125,20
126,20
127,19
128,19
129,19
130,18
131,18
132,17
133,17
134,17
135,16
136,16
137,16
138,15
139,15
140,15
139,15
138,15
137,16
136,16
135,16
134,17
133,17
132,17
131,18
130,18
129,19
128,19
127,19
126,20
125,20
124,21
123,21
122,22
121,22
120,23
119,23
118,24
117,25
116,25
115,26
114,27
113,27
112,28
111,28
110,29
109,29
108,30
107,31
106,31
105,32
104,32
103,33
102,33
101,34
100,34
99,35
98,35
97,36
96,36
95,36
94,37
93,37
92,37
91,38
90,38
89,38
88,38
87,39
86,39
85,39
84,39
83,40
82,40
81,40
80,40
79,41
78,41
77,41
76,42
75,42
74,42
73,42
72,43
71,43
70,43
69,43
68,44
67,44
66,44
65,44
64,45
63,45
62,45
61,45
60,46
59,46
58,46
57,46
56,47
55,47
54,47
53,47
52,47
51,47
50,47
49,48
48,48
47,48
46,48
45,48
44,48
43,49
42,49
41,49
40,49
39,49
38,49
37,49
36,49
35,49
34,50
33,50
32,50
31,50
30,50
29,50
28,50
1,1
156,70
