time,perimeter,area,overl,location,diameter profile (pixels),Height (nm),Height Profile (nm),Distance Profile (nm),length (pixels)
       -16.62837424, -16.05422168, -15.01905154, -13.98388139,
       -13.14100514, -12.62342006, -11.9135411 , -10.87837095,
        -9.84320081,  -9.13605097,  -8.61846589,  -7.77286052,
        -6.73769037,  -5.70252023,  -5.1310968 ,  -4.61351172,
        -3.63217994,  -2.59700979,  -1.6437277 ,  -1.12614263,
        -0.5266695 ,   0.50850065,   1.54367079,   2.36122647,
         2.87881154,   3.61401108,   4.64918123,   5.68435137,
         6.36618064,   6.88376571,   7.75469166,   8.78986181,
         9.82503195,  10.37113481,  10.88871989,  11.89537224,
        12.93054239,  13.85850391,  14.37608898]), array([-53.02580992, -52.44819516, -51.4146403 , -50.38108545,
       -49.49715144, -48.98037401, -48.31397574, -47.28042088,
       -46.24686602, -45.45171553, -44.9349381 , -44.17975631,
       -43.14620146, -42.1126466 , -41.40627962, -40.88950219,
       -40.04553689, -39.01198203, -37.97842718, -37.36084371,
       -36.84406628, -35.91131747, -34.87776261, -33.84420776,
       -33.3154078 , -32.79863037, -31.77709804, -30.74354319,
       -29.78674932, -29.26997189, -28.67643348, -27.64287862,
       -26.60932377, -25.74131341, -25.22453598, -24.54221405,
       -23.5086592 , -22.47510434, -21.6958775 , -21.17910007,
       -20.40799463, -19.37443978, -18.34088492, -17.65044159,
       -17.13366416, -16.27377521, -15.24022035, -14.2066655 ,
       -13.60500568, -13.08822826, -12.13955579, -11.10600093,
       -10.0763472 ,  -9.55956977,  -9.03889122,  -8.00533636,
        -6.97178151,  -6.03091129,  -5.51413387,  -4.9046718 ,
        -3.87111694,  -2.83756208,  -1.98547538,  -1.46869796,
        -0.77045237,   0.26310248,   1.29665734,   2.05996052,
         2.57673795,   3.36376705,   4.39732191,   5.43087676,
         6.10539643,   6.62217386,   7.49798647,   8.53154133,
         9.56509618,  10.15083234,  10.66760977,  11.6322059 ,
        12.66576075,  13.67949082,  14.19626825]), array([-5.26061858e+01, -5.15742239e+01, -5.08786503e+01, -5.03626694e+01,
       -4.95103002e+01, -4.84783383e+01, -4.74463764e+01, -4.67900311e+01,
       -4.62740502e+01, -4.53824526e+01, -4.43504907e+01, -4.33185289e+01,
       -4.27014119e+01, -4.21854310e+01, -4.12546051e+01, -4.02226432e+01,
       -3.91906813e+01, -3.86127927e+01, -3.80968118e+01, -3.71267576e+01,
       -3.60947957e+01, -3.50628338e+01, -3.45241735e+01, -3.40081926e+01,
       -3.29989100e+01, -3.19669481e+01, -3.09515352e+01, -3.04355543e+01,
       -2.99030244e+01, -2.88710625e+01, -2.78391006e+01, -2.68629160e+01,
       -2.63469351e+01, -2.57751768e+01, -2.47432150e+01, -2.37112531e+01,
       -2.27742968e+01, -2.22583159e+01, -2.16473293e+01, -2.06153674e+01,
       -1.95834055e+01, -1.86856776e+01, -1.81696967e+01, -1.75194818e+01,
       -1.64875199e+01, -1.54555580e+01, -1.45970584e+01, -1.40810775e+01,
       -1.33916343e+01, -1.23596724e+01, -1.13277105e+01, -1.05084392e+01,
       -9.99245828e+00, -9.26378672e+00, -8.23182484e+00, -7.19986295e+00,
       -6.41982002e+00, -5.90383908e+00, -5.13593919e+00, -4.10397731e+00,
       -3.07201542e+00, -2.33120082e+00, -1.81521988e+00, -1.00809166e+00,
        2.38702259e-02,  1.05583211e+00,  1.75741839e+00,  2.27339933e+00,
        3.11975587e+00,  4.15171776e+00,  5.18367964e+00,  5.84603759e+00,
        6.36201853e+00,  7.24760341e+00,  8.27956529e+00,  9.31152717e+00,
        9.93465680e+00,  1.04506377e+01,  1.13754509e+01,  1.24074128e+01,
        1.34393747e+01,  1.40232760e+01]), array([-52.81364609, -52.29844982, -51.72879456, -50.69840201,
       -49.66800947, -48.67890675, -48.16371048, -47.60722438,
       -46.57683183, -45.54643929, -44.5441674 , -44.02897113,
       -43.4856542 , -42.45526165, -41.42486911, -40.40942806,
       -39.89423179, -39.36408402, -38.33369147, -37.30329893,
       -36.27468871, -35.75949244, -35.24251384, -34.21212129,
       -33.18172875, -32.1513362 , -31.62475309, -31.10955682,
       -30.09055111, -29.06015857, -28.02976602, -27.49001375,
       -26.97481748, -25.96898093, -24.93858839, -23.90819584,
       -23.3552744 , -22.84007813, -21.84741075, -20.81701821,
       -19.78662566, -19.22053506, -18.70533879, -17.72584057,
       -16.69544803, -15.66505548, -15.08579571, -14.57059944,
       -13.60427039, -12.57387785, -11.5434853 , -10.95105637,
       -10.4358601 ,  -9.48270021,  -8.45230767,  -7.42191512,
        -6.81631702,  -6.30112075,  -5.36113003,  -4.33073749,
        -3.30034494,  -2.68157768,  -2.16638141,  -1.23955985,
         0.20916731,   0.82122524,   1.45316167,   1.96835794,
         2.88201033,   3.91240287,   4.94279542,   5.58790101,
         6.10309728,   7.00358051,   8.03397305,   9.0643656 ,
         9.72264036,  10.23783663,  11.12515069,  12.15554323,
        13.18593578,  13.8573797 ]), array([-53.2763838 , -52.76227577, -51.93890647, -50.9106904 ,
       -49.88247433, -49.07088928, -48.55678124, -47.82604219,
       -46.79782612, -45.76961005, -44.86539475, -44.35128672,
       -43.71317791, -42.68496184, -41.65674577, -40.65990023,
       -40.1457922 , -39.60031363, -38.57209756, -37.54388149,
       -36.51566542, -35.94029767, -35.42618964, -34.45923328,
       -33.43101722, -32.40280115, -31.73480315, -31.22069511,
       -30.34636901, -29.31815294, -28.28993687, -27.52930862,
       -27.01520059, -26.23350473, -25.20528866, -24.17707259,
       -23.3238141 , -22.80970606, -22.12064045, -21.09242438,
       -20.06420831, -19.11831957, -18.60421154, -18.00777617,
       -16.9795601 , -15.95134403, -14.92312796, -14.39871701,
       -13.88460898, -12.86669582, -11.83847975, -10.81026368,
       -10.19322249,  -9.67911446,  -8.75383155,  -7.72561548,
        -6.69739941,  -5.98772797,  -5.47361993,  -4.64096727,
        -3.6127512 ,  -2.58453513,  -1.78223344,  -1.26812541,
        -0.52810299,   0.50011308,   1.52832915,   2.42326108,
         2.93736912,   3.58476129,   4.61297736,   5.64119343,
         6.62875561,   7.14286364,   7.69762557,   8.72584164,
         9.75405771,  10.78227378,  11.34835817,  11.8624662 ,
        12.83870592]), array([-53.1082412 , -52.08153199, -51.05482278, -50.52258473,
       -50.00923012, -49.00140436, -47.97469515, -46.94798594,
       -46.26273086, -45.74937625, -44.89456752, -43.86785832,
       -42.84114911, -42.00287699, -41.48952238, -40.78773069,
       -39.76102148, -38.73431227, -37.74302312, -37.22966851,
       -36.68089385, -35.65418464, -34.62747543, -33.60076622,
       -32.96981464, -32.45646004, -31.54734781, -30.5206386 ,
       -29.49392939, -28.70996077, -28.19660617, -27.44051097,
       -26.41380176, -25.38709255, -24.4501069 , -23.9367523 ,
       -23.33367413, -22.30696492, -21.28025571, -20.2535465 ,
       -19.67689843, -19.16354382, -18.20012809, -17.17341888,
       -16.14670967, -15.41704456, -14.90368995, -14.09329125,
       -13.06658204, -12.03987283, -11.15719069, -10.64383608,
        -9.98645441,  -8.9597452 ,  -7.933036  ,  -6.90632679,
        -6.38398221,  -5.87062761,  -4.85290837,  -3.82619916,
        -2.79948995,  -2.12412834,  -1.61077374,  -0.74607153,
         0.28063768,   1.30734689,   2.13572553,   2.64908013,
         3.36076531,   4.38747451,   5.41418372,   6.3955794 ,
         6.908934  ,   7.46760214,   8.49431135,   9.52102056,
        10.54772977,  11.16878787,  11.68214248,  12.60114819]), array([-53.24450666, -52.53522844, -52.02261321, -51.19404574,
       -50.16881527, -49.14358481, -48.21703581, -47.70442058,
       -47.09312388, -46.06789342, -45.04266296, -44.0174325 ,
       -43.38622795, -42.87361272, -41.96697157, -40.94174111,
       -39.91651064, -39.06803532, -38.55542009, -37.86604972,
       -36.84081926, -35.81558879, -34.79035833, -34.23722746,
       -33.72461223, -32.7398974 , -31.71466694, -30.68943648,
       -29.91903483, -29.4064196 , -28.63897555, -27.61374509,
       -26.58851463, -25.6008422 , -25.08822697, -24.5380537 ,
       -23.51282324, -22.48759278, -21.46236231, -20.77003434,
       -20.25741911, -19.41190139, -18.38667092, -17.36144046,
       -16.45184171, -15.93922648, -15.31097954, -14.28574907,
       -13.26051861, -12.23528815, -11.62103385, -11.10841862,
       -10.18482722,  -9.15959676,  -8.1343663 ,  -7.30284122,
        -6.79022599,  -6.08390537,  -5.05867491,  -4.03344444,
        -3.00821398,  -2.47203336,  -1.95941812,  -0.95775306,
         0.06747741,   1.09270787,   1.84615927,   2.35877451,
         3.1431688 ,   4.16839926,   5.19362972,   6.1643519 ,
         6.67696713,   7.24409065,   8.26932111,   9.29455157,
        10.31978204,  10.99515976,  11.507775  ,  12.37024296]), array([-53.55846856, -53.0468737 , -52.4058198 , -51.38263008,
       -50.35944036, -49.33625063, -48.63860197, -48.1270071 ,
       -47.28987119, -46.26668146, -45.24349174, -44.23033023,
       -43.71873537, -43.19711229, -42.17392257, -41.15073285,
       -40.12754313, -39.31046364, -38.79886878, -38.08116368,
       -37.05797396, -36.03478423, -35.01159451, -34.39059705,
       -33.87900218, -32.96521506, -31.94202534, -30.91883562,
       -29.98232531, -29.47073045, -28.87245617, -27.84926645,
       -26.82607673, -25.802887  , -25.06245872, -24.55086386,
       -23.75650756, -22.73331783, -21.71012811, -20.68693839,
       -20.14259213, -19.63099726, -18.64055894, -17.61736922,
       -16.5941795 , -15.73432039, -15.22272553, -14.54780005,
       -13.52461033, -12.5014206 , -11.47823088, -10.8144538 ,
       -10.30285894,  -9.43185143,  -8.40866171,  -7.38547199,
        -6.40618207,  -5.89458721,  -5.33909254,  -4.31590282,
        -3.2927131 ,  -2.26952337,  -1.48631547,  -0.97472061,
         0.22314393,   0.8000458 ,   1.82323552,   2.84642524,
         3.43355112,   3.94514598,   4.89280469,   5.91599441,
         6.93918413,   7.84182285,   8.35341772,   8.98556358,
        10.0087533 ,  11.03194303,  12.05513275,  12.76168945]), array([-53.55372683, -52.53194262, -51.51015841, -50.69047813,
       -50.17958603, -49.46659   , -48.44480579, -47.42302159,
       -46.40123738, -45.70162337, -45.19073127, -44.35766896,
       -43.33588476, -42.31410055, -41.29231634, -40.71276861,
       -40.2018765 , -39.24874793, -38.22696372, -37.20517952,
       -36.23480594, -35.72391384, -35.1616111 , -34.13982689,
       -33.11804269, -32.09625848, -31.24595118, -30.73505908,
       -30.05269007, -29.03090586, -28.00912165, -26.98733745,
       -26.25709642, -25.74620431, -24.94376903, -23.92198483,
       -22.90020062, -21.87841641, -21.26824165, -20.75734955,
       -19.834848  , -18.81306379, -17.79127958, -16.79027899,
       -16.27938689, -15.74771117, -14.72592696, -13.70414276,
       -12.68235855, -11.80142423, -11.29053213, -10.63879013,
        -9.61700593,  -8.59522172,  -7.57343751,  -6.81256947,
        -6.30167736,  -5.5298691 ,  -4.50808489,  -3.48630069,
        -2.46451648,  -1.8237147 ,  -1.3128226 ,   0.42094806,
         0.60083614,   1.62262035,   2.64440456,   3.16514006,
         3.67603217,   4.68797297,   5.70975718,   6.73154138,
         7.64310272,   8.15399483,   8.7751098 ,   9.79689401,
        10.81867821,  11.84046242,  12.63195749]), array([-53.6737307 , -52.80318019, -52.29297458, -51.63290824,
       -50.61249701, -49.59208579, -48.57167456, -47.73974052,
       -47.2295349 , -46.53085211, -45.51044088, -44.49002965,
       -43.46961843, -42.67630084, -42.16609522, -41.42879597,
       -40.40838475, -39.38797352, -38.36756229, -37.61286116,
       -37.10265554, -36.32673984, -35.30632861, -34.28591739,
       -33.26550616, -32.54942148, -32.03921586, -31.22468371,
       -30.20427248, -29.18386125, -28.16345003, -27.4859818 ,
       -26.97577619, -26.12262757, -25.10221635, -24.08180512,
       -23.06139389, -22.42254212, -21.91233651, -21.02057144,
       -20.00016021, -18.97974898, -17.95933776, -17.35910244,
       -16.84889683, -15.9185153 , -14.89810408, -13.87769285,
       -12.85728162, -12.29566276, -11.78545715, -10.81645917,
        -9.79604794,  -8.77563672,  -7.75522549,  -7.23222308,
        -6.72201747,  -5.71440304,  -4.69399181,  -3.67358058,
        -2.67898902,  -2.1687834 ,  -1.63275813,  -0.6123469 ,
         0.40806432,   1.42847555,   2.38445066,   2.89465628,
         3.469298  ,   4.48970923,   5.51012046,   6.53053168,
         7.44789034,   7.95809595,   8.57135414,   9.59176536,
        10.61217659,  11.63258782,  12.51133002]), array([-54.47486514, -53.78906193, -52.76998987, -51.75091781,
       -50.73184575, -49.84015022, -49.33061419, -48.69370162,
       -47.67462956, -46.6555575 , -45.63648544, -44.69589928,
       -44.18636325, -43.59834131, -42.57926925, -41.56019719,
       -40.54112513, -39.55164834, -39.04211231, -38.502981  ,
       -37.48390894, -36.46483688, -35.44576482, -34.42669276,
       -33.89786136, -33.38832533, -32.38854863, -31.36947657,
       -30.35040451, -29.33133245, -28.75361042, -28.24407439,
       -27.29318832, -26.27411626, -25.2550442 , -24.23597214,
       -23.60935947, -23.09982344, -22.19782802, -21.17875595,
       -20.15968389, -19.14061183, -18.46510853, -17.9555725 ,
       -17.10246771, -16.08339564, -15.06432358, -14.04525152,
       -13.32085759, -12.81132156, -12.0071074 , -10.98803534,
        -9.96896327,  -8.94989121,  -8.17660664,  -7.66707061,
        -6.91174709,  -5.89267503,  -4.87360296,  -3.8545309 ,
        -3.0323557 ,  -2.52281967,  -1.81638678,  -0.79731472,
         0.22175735,   1.24082941,   2.11189524,   2.62143127,
         3.27897353,   4.29804559,   5.31711765,   6.33618972,
         7.25614619,   7.76568222,   8.37433384,   9.3934059 ,
        10.41247796,  11.43155003,  12.40039713]), array([-5.38997610e+01, -5.28819930e+01, -5.20110125e+01, -5.15021285e+01,
       -5.08464571e+01, -4.98286891e+01, -4.88109211e+01, -4.77931531e+01,
       -4.67789957e+01, -4.62701117e+01, -4.57576172e+01, -4.47398492e+01,
       -4.37220812e+01, -4.27043132e+01, -4.16865452e+01, -4.10380950e+01,
       -4.05292110e+01, -3.96510093e+01, -3.86332413e+01, -3.76154733e+01,
       -3.65977053e+01, -3.58060783e+01, -3.52971943e+01, -3.45621693e+01,
       -3.35444014e+01, -3.25266334e+01, -3.15088654e+01, -3.05740615e+01,
       -3.00651776e+01, -2.94733294e+01, -2.84555614e+01, -2.74377935e+01,
       -2.64200255e+01, -2.54022575e+01, -2.48331608e+01, -2.43242768e+01,
       -2.33667215e+01, -2.23489535e+01, -2.13311856e+01, -2.03134176e+01,
       -1.96011441e+01, -1.90922601e+01, -1.82778816e+01, -1.72601136e+01,
       -1.62423456e+01, -1.52245777e+01, -1.43691273e+01, -1.38602434e+01,
       -1.31890417e+01, -1.21712737e+01, -1.11535057e+01, -1.01357377e+01,
       -9.13711061e+00, -8.62822662e+00, -8.10020178e+00, -7.08243380e+00,
       -6.06466582e+00, -5.04689783e+00, -4.02912985e+00, -3.39620989e+00,
       -2.88732589e+00, -1.99359389e+00, -9.75825903e-01,  4.19420800e-02,
        1.05971006e+00,  1.83580685e+00,  2.34469084e+00,  3.09524603e+00,
        4.11301401e+00,  5.13078199e+00,  6.14854998e+00,  7.06782358e+00,
        7.57670758e+00,  8.18408594e+00,  9.20185393e+00,  1.02196219e+01,
        1.12373899e+01]), array([-54.04848316, -53.11914176, -52.61114872, -52.016511  ,
       -51.00052492, -49.98453884, -48.96855276, -47.95256668,
       -47.24146657, -46.73347352, -45.92059452, -44.90460844,
       -43.88862236, -42.87263628, -41.87178441, -41.36379137,
       -40.84066411, -39.82467803, -38.80869195, -37.79270587,
       -36.77671979, -35.99410922, -35.48611618, -34.74474763,
       -33.72876155, -32.71277547, -31.69678939, -30.68080331,
       -30.11643403, -29.60844099, -28.64883115, -27.63284506,
       -26.61685898, -25.6008729 , -24.74675187, -24.23875883,
       -23.56890074, -22.55291466, -21.53692858, -20.5209425 ,
       -19.50495642, -18.86907668, -18.36108364, -17.47298426,
       -16.45699818, -15.4410121 , -14.42502601, -13.49939453,
       -12.99140149, -12.39305385, -11.37706777, -10.36108169,
        -9.34509561,  -8.32910953,  -7.62171934,  -7.1137263 ,
        -6.29713737,  -5.28115129,  -4.26516521,  -3.24917913,
        -2.25203718,  -1.74404414,  -1.21720696,   0.20122088,
         0.8147652 ,   1.83075128,   2.84673736,   3.62563801,
         4.13363105,   4.87870952,   5.8946956 ,   6.91068168,
         7.92666776,   8.94265384,   9.5033132 ,  10.01130624,
        10.974626  ]), array([-54.94993422, -54.14816283, -53.13339094, -52.11861906,
       -51.10384717, -50.08907529, -49.47191979, -48.96453385,
       -48.05953152, -47.04475964, -46.02998775, -45.01521587,
       -44.00044398, -43.48651943, -42.97913348, -41.97090021,
       -40.95612833, -39.94135644, -38.92658456, -38.008505  ,
       -37.50111906, -36.89704079, -35.8822689 , -34.86749702,
       -33.85272513, -32.83795325, -32.02310464, -31.51571869,
       -30.80840948, -29.79363759, -28.77886571, -27.76409382,
       -26.74932194, -26.03770427, -25.53031833, -24.71977817,
       -23.70500629, -22.6902344 , -21.67546252, -20.66069063,
       -20.0523039 , -19.54491796, -18.63114686, -17.61637498,
       -16.60160309, -15.58683121, -14.57428948, -14.06690354,
       -13.55728744, -12.54251555, -11.52774367, -10.51297178,
        -9.4981999 ,  -8.58888911,  -8.08150317,  -7.46865613,
        -6.45388424,  -5.43911236,  -4.42434047,  -3.40956859,
        -2.60348874,  -2.0961028 ,  -1.38002482,   0.36525294,
         0.64951895,   1.66429083,   2.67906272,   3.38191162,
         3.88929756,   4.70860649,   5.72337837,   6.73815026,
         7.75292214,   8.76769403,   9.36731199,   9.87469793,
        10.7972378 ]), array([-54.243344  , -53.22974696, -52.30442702, -51.79762851,
       -51.20255289, -50.18895585, -49.17535882, -48.16176178,
       -47.14816474, -46.2007775 , -45.69397898, -45.12097067,
       -44.10737363, -43.0937766 , -42.08017956, -41.06658252,
       -40.09712798, -39.59032946, -39.03938845, -38.02579141,
       -37.01219438, -35.99859734, -34.9850003 , -33.99347845,
       -33.48667993, -32.95780623, -31.94420919, -30.93061216,
       -29.91701512, -28.90341808, -27.88982893, -27.38303041,
       -26.87622401, -25.86262697, -24.84902994, -23.8354329 ,
       -22.82183586, -21.80823883, -21.27938089, -20.77258237,
       -19.78104475, -18.76744772, -17.75385068, -16.74025364,
       -15.72665661, -15.17573136, -14.66893285, -13.69946253,
       -12.6858655 , -11.67226846, -10.65867143,  -9.64507439,
        -9.07208184,  -8.56528332,  -7.61788032,  -6.60428328,
        -5.59068624,  -4.57708921,  -3.56349217,  -2.96843232,
        -2.4616338 ,  -1.5362981 ,  -0.52270106,   0.49089598,
         1.50449301,   2.51809005,   3.13521721,   3.64201573,
         4.54528412,   5.55888116,   6.5724782 ,   7.58607523,
         8.59967227,   9.23886673,   9.74566525,  10.62686634]), array([-54.73932788, -54.2330965 , -53.32160111, -52.30913836,
       -51.2966756 , -50.28421284, -49.27175008, -48.50541504,
       -47.99918366, -47.24682456, -46.23436181, -45.22189905,
       -44.20943629, -43.19697353, -42.2715022 , -41.76527082,
       -41.17204801, -40.15958525, -39.1471225 , -38.13465974,
       -37.12219698, -36.10973422, -35.53135798, -35.0251266 ,
       -34.0848087 , -33.07234594, -32.05988319, -31.04742043,
       -30.03495767, -29.29744514, -28.79121376, -28.01003215,
       -26.99756939, -25.98510664, -24.97264388, -23.96018112,
       -23.0635323 , -22.55730092, -21.9352556 , -20.92279284,
       -19.91033008, -18.89786733, -17.88540457, -16.87294181,
       -16.32338808, -15.8171567 , -14.84801629, -13.83555353,
       -12.82309078, -11.81062802, -10.79816526, -10.08947524,
        -9.58324386,  -8.77323974,  -7.76077698,  -6.74831422,
        -5.73585147,  -4.72338871,  -3.8555624 ,  -3.34933102,
        -2.69846319,  -1.68600043,  -0.67353767,   0.33892509,
         1.35138784,   2.3638506 ,   2.88458182,   3.3908132 ,
         4.38877612,   5.40123888,   6.41370164,   7.42616439,
         8.43862715,   9.11849466,   9.62472604,  10.46355267])]",108.74011537017762
