time,perimeter,area,overl,location,diameter profile (pixels),Height (pixel intensity),length (pixels)
10061218,217.4385987520218,2187.5,100,[ 56 183],"[42.15778507473344, 42.130252083732145, 42.10503798417411, 42.636914609989674, 42.59278364502978, 42.03774919508194, 42.01916572169387, 42.00963002857587, 42.00326164508333, 42.000235290044586, 42.0007408565597, 42.00498439459334, 42.013189190678276, 42.02559695199503, 42.042469102939364, 42.06408820320377, 42.090759497391446, 42.12281260726351, 42.16060337890316, 42.20451589838025, 43.20770509079303, 43.04600543834176, 42.406486317310005, 42.48284364737712, 43.28762830618585, 42.6717858586762, 43.70428047239554, 43.67053199002122, 43.06615400261502, 43.88831753493852, 43.37004767526986, 45.02531054854656, 45.23894478517492, 44.51238009081577, 44.82823357933936, 45.021957697321085, 45.81235688150069, 45.85303414526892, 46.35068411926361, 47.5483637942304, 46.81164199426965, 48.35858993632621, 48.490042934796485, 50.03265865229638, 50.70726124586854, 49.75480756039842, 50.20798378885044, 48.767881583768535, 48.03213127385792, 47.23398235425255, 45.108766121267294, 43.74357528793884, 43.27395928127561, 42.85763322101492, 42.01848555540336, 42.01695919458271, 42.20088746162903, 42.41077269589296, 42.77285741507464, 43.05845829028588, 44.31883332143483, 45.235526857364675, 44.163448820215265, 45.49453784895401, 43.91091732960041, 40.20076108405743, 39.41417280391633, 38.1986000382094, 35.45992103603518, 32.69649143674025, 43.09977516185357, 64.12621148951507, 71.67220387220576, 85.26400411328076, 83.12663646320935, 82.10399956315203, 80.18415529118072, 49.700296508597305, 35.74247803319313, 29.186381881958457, 24.84225335480553, 22.627742228429227, 22.03178906317236, 19.40944065073838]","[98.24430099196093, 102.13905810425194, 105.4308512631359, 108.73139683174448, 113.13954262667906, 115.98453049217088, 120.01773213199728, 122.47998020815784, 125.2390435921067, 127.75550277342658, 129.48918476790934, 131.54508695993746, 133.07787377932726, 134.03892969496383, 135.00117835992953, 136.19692493084779, 137.42926383166247, 138.59274519634778, 139.86238484168896, 140.83102501754314, 141.65060540455937, 140.77451379465245, 141.0, 141.0, 140.7789470410734, 140.29447734497074, 143.9314935199164, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 145.3395239985468, 136.71797745299358, 130.77683432389654, 131.814080705957, 130.55220650728853, 131.82253007774048, 132.68751131396257, 132.5278761844108, 133.83022940402924, 135.49129693547235, 136.18393760689105, 138.67439533480683, 139.3874810636983, 139.5907641966839, 139.13564332888535, 139.96671048583318, 141.8808247724916, 141.73308858091553, 142.5, 141.13350832538262, 141.81982497933666, 142.62026221383078, 143.0, 143.44465772085854, 143.53040912006682, 150.0, 150.0, 147.06763831247463, 133.1850475126863, 126.48923222925873, 122.55935822660055, 117.88220210332246, 112.92804056187222, 109.55584996617307, 107.01772693267026, 105.43917150650111, 103.62526252692945, 104.94436171660487, 142.78641033022797, 142.75348823462144, 141.01740293071606, 138.11402628007198, 135.705552227876, 130.55175053064022, 126.32614381197922, 121.83667203842721, 113.33038413594619, 99.71885119449045, 86.09130276368843, 71.25026773437692, 56.549454806657415]",56.798989873223334
10061230,351.52185904979706,3622.5,110,[ 60 184],"[13.631283357535413, 15.838218644294482, 17.264216142703376, 19.687020951377043, 22.17022768938448, 25.251812181129438, 30.523343001618663, 34.44243438129849, 39.9616530280249, 47.14856993200972, 51.182541198057464, 52.139189140444294, 50.81183168951227, 50.36031187021314, 51.982434813532464, 49.914204481094224, 49.76893177952276, 50.58515142312493, 49.514244534138406, 49.38650007265297, 49.31420086088558, 49.75597586375118, 49.205461383522476, 49.165579079836085, 49.13339727522828, 49.69890310465704, 49.08733807098005, 49.182858823403066, 49.05926589921609, 49.05010049083051, 49.043440930640564, 49.03888002555459, 49.03612290817385, 49.03498288644015, 49.03537845118956, 49.038622252828425, 49.04301410866633, 49.04943926808383, 49.98790027189891, 49.075837021916726, 49.09269283338219, 49.114075823467694, 49.14087279190812, 49.174103707438334, 49.21493049803905, 49.82492206016546, 49.32479030425036, 49.548893313714956, 49.48299672644595, 50.46005980552707, 49.760818406437636, 50.23389688349938, 50.88774260503014, 50.451132373484185, 52.05604810818468, 50.86989515887568, 52.39551077129488, 51.361372074326596, 52.25007082689588, 52.13740701824251, 54.164412563522745, 53.18234093361602, 53.736335857073996, 53.17189756604881, 54.657953164982004, 55.38761806710167, 54.76197367352407, 55.541344211024644, 55.05209681757529, 55.871704251992256, 55.49179003178284, 56.34617240487666, 56.056609699412355, 56.94343798969366, 56.73149860150549, 57.65115557456292, 57.509311006105214, 57.40989594441386, 57.36382824797357, 57.33170103747308, 57.3319446191867, 57.35118007073079, 57.41129976906542, 57.477795146164475, 56.56872074853402, 56.68124116454274, 56.81642958291741, 56.97598080988827, 56.173111209368514, 56.38898014544734, 55.64415581075308, 55.92594145063145, 55.12616982889383, 54.44528410271931, 54.83300196257821, 54.35408480400041, 54.96856259467823, 54.2657999393751, 53.84066947984952, 53.170030671606256, 52.83498182475471, 52.19979918774676, 52.393320170742435, 51.84498463568968, 51.750014838042546]","[122.71605662864117, 82.39638064547805, 83.98072599695962, 81.48378739864216, 83.58238498543926, 83.86689951368972, 79.11037594589293, 77.24868582349077, 72.0052344648939, 64.07443957805204, 61.79017018024244, 58.0, 58.924290720951646, 64.6363189377474, 70.35275843295642, 77.81941024849442, 84.28575029384332, 89.94366304422147, 94.10422567556789, 99.06285846335427, 102.76935503249224, 106.79595912894413, 112.61476425443152, 115.51361926770508, 118.40693769734054, 121.75083833574712, 124.25387741067513, 127.2160487766009, 130.32027980381423, 132.35351001904115, 135.0775189133667, 136.11700027231103, 138.9743030292276, 139.9665079033171, 141.8641546768116, 143.0, 143.5328536900011, 145.2341423198209, 146.3030526941576, 147.78542000264565, 148.53856981064666, 149.5060899064844, 150.19875485213976, 150.67807888602218, 150.68613330286644, 149.8645887129859, 149.38635052248378, 148.81633277674348, 148.0, 147.2570893378613, 144.86062427726623, 144.2746876017515, 143.32514159004668, 142.2374099908402, 141.51354735031757, 141.81299460562988, 147.9114730573847, 150.0, 150.0, 150.0, 150.0, 150.0, 149.49628670416104, 150.16016384724787, 152.85137163799874, 153.28358118609046, 150.40326458418457, 150.57061256955114, 148.8876234740372, 149.5738518576981, 152.59046976756554, 153.02470751855864, 154.0, 154.5909435042216, 154.87835225030972, 155.60535797291055, 154.79917583485843, 153.61821143193978, 152.1090943139895, 150.40394433324317, 146.64508318012062, 142.5932975510239, 138.33417984585336, 133.5918313372634, 128.79361184302059, 125.27453534136333, 121.97566272802248, 119.91988119401445, 114.67815133397414, 119.89994705824945, 118.08985381411924, 141.02838254512966, 148.04828471285336, 150.0, 150.0, 150.0, 150.0, 150.0, 150.50108505116035, 150.36513508255516, 152.75682475989498, 154.4693599025179, 151.79123914630753, 152.2211304420312, 152.43564906221508]",94.59797974644667
10061241,316.81832242012024,4191.0,151,[ 44 185],"[46.11386189318178, 44.87356423487717, 46.29614131252617, 44.46725746159733, 44.73067706220209, 44.19152807383661, 44.100533578320395, 45.01351435416831, 44.00666124923194, 44.00108367499884, 44.777861922512905, 44.06490820761308, 45.07659280176605, 44.21710760277775, 44.563026683851206, 44.64147200541563, 44.57787879037865, 44.725454016099604, 45.746564090539614, 45.12001656208578, 46.33533464194855, 45.60739930783419, 47.27288769488214, 46.28589831165212, 47.140308616193224, 47.70091312315208, 47.05067944936023, 46.67773417113361, 47.42831767567103, 48.359138920161286, 48.00505464212302, 47.71299007392241, 48.75989446612404, 48.58343409453024, 48.45654499134713, 48.473753979018234, 48.46960900025692, 48.481855833068636, 48.49568735801017, 48.64146455680566, 47.73026406072089, 47.83630593523614, 48.3011709324182, 47.63954829782179, 46.703090976725875, 47.3873000788632, 46.45106978151423, 47.18739298712602, 46.89357540413005, 46.474892823133246, 45.94084494252641, 45.24223593261493, 45.28473543563613, 44.811937672147224, 45.12261004319421, 44.81069577186916, 44.30643319060872, 44.75258941507148, 44.07852197561149, 44.02580574242404, 44.00141255903181, 44.00788090815733, 44.529836540999305, 44.12292662665577, 44.2941317163053, 44.66662477311045, 44.774759472322145, 46.358604237588416, 46.10692751893709, 46.17624547303319, 46.13515751834917, 41.47235671730917, 38.05195648404955, 32.640654861257026, 30.1337840993596]","[81.81082466557461, 84.09692803503748, 87.71611319046728, 90.37585751917197, 93.28131775104637, 96.97778205224341, 100.07483511882933, 102.88300409807783, 105.53733005337374, 107.9846566883731, 110.4161162052412, 112.83629452953396, 115.24939335319658, 117.1955363038677, 118.85537709600037, 120.39296455454456, 121.5408658355077, 122.99714449566949, 124.30627087456298, 125.46577901407133, 126.43515953531973, 127.41072884394234, 127.75921131539152, 128.49464002483273, 129.23886882303503, 130.29120530475097, 129.26853805455735, 140.36406319919985, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 143.89136583116394, 122.5, 119.5, 119.7393838157729, 121.47331966402291, 120.36667357334422, 122.78710680489337, 121.9838343862873, 124.4426357636901, 126.19970467345189, 125.41380703528034, 127.8514888823575, 129.01868069317925, 128.80451352944038, 130.2153277524614, 131.78999520011598, 130.67389984917583, 131.87309223994424, 133.16424596085798, 134.06687690397496, 134.91498365932046, 134.0, 134.2376319635639, 140.4523562418517, 147.2893665728373, 150.0, 150.0, 150.0, 148.3784610538713, 141.8482620889955, 134.32112350453468, 132.71056417245563, 130.07785354375068, 127.41853464868356, 124.46949225193666, 120.91399465755183, 116.3766763185566, 111.81491111036217, 124.68785064882172, 150.0, 150.0]",60.798989873223334
10061303,301.546244263649,3645.5,121,[ 38 184],"[45.00339670185327, 43.92036206054429, 44.115165431987656, 43.61326278606765, 43.83156096848657, 42.87171831649579, 43.16795243207772, 42.52522494943105, 43.41775648433195, 42.30322958553406, 42.2144418613877, 42.140636202156955, 42.08201800974758, 42.931298939301996, 42.011471193347184, 42.00026482218782, 42.005695269176584, 42.02829396031563, 42.06866629651451, 42.127495634324475, 42.20554778263704, 42.72965320576931, 42.42282693812212, 42.56404639552399, 43.730899374416744, 43.85050344514126, 43.83966147608785, 43.52374380645507, 44.3284531199076, 45.61285157204979, 45.16772664216252, 45.374333288424154, 46.46510578342567, 46.68954947080111, 47.967759602779, 48.89031168512386, 50.13957402375458, 51.04333157376618, 51.98922846225108, 52.995002404705126, 54.21047622929911, 54.88600524824457, 54.946419595794296, 53.63243595630391, 51.79188699008306, 50.88051899074438, 49.04304531435333, 46.85353292289847, 46.30927513483152, 43.988040890351684, 42.356188399758445, 42.09590486029937, 42.0038846416856, 42.0236263959966, 42.50656784325654, 42.93614722740711, 43.77969068952186, 42.77298597845178, 43.15426365801048, 44.22157591655963, 44.047795638843155, 45.021777120760504, 45.00486916779143, 46.04261714597368, 44.25907843222308, 42.211006221669194, 44.18761685590077, 66.09100048272224, 76.59038580546971, 80.749362586459, 76.04728964632301, 75.05352983657036, 75.79919325202752, 48.7886109160425, 34.141259496124825, 27.49613574953146, 24.977049514646893, 21.220888558037835]","[90.21424546289617, 94.2989744136362, 98.71307703878406, 102.63545657475804, 106.23236044179447, 109.53609294426285, 112.5233398420794, 115.80746285458953, 119.20945207658043, 122.31427168547944, 125.28510256830418, 127.49124954211842, 129.8096674640857, 131.8942196039157, 133.4990763584298, 134.9471118846377, 136.09392314954093, 137.33155273416463, 138.77032598336226, 139.73615833793775, 140.43155976240743, 141.39222560232042, 142.3553191374845, 143.16095595372983, 143.6465750199651, 144.94986729550885, 144.5, 144.10641633995056, 143.1236443387382, 145.81837336309692, 150.0, 150.0, 150.0, 150.0, 150.00000000000003, 146.52686341998185, 145.47071176668337, 139.29225885565623, 140.02727428353558, 139.66808763726175, 141.10531883412804, 142.64433564256615, 143.17589326737072, 143.4249225606466, 146.16932546464957, 145.56423574312885, 145.26350303594091, 147.35120193553772, 145.98655850215044, 148.50946211921413, 149.96287952366202, 151.39777348987224, 152.4442912638766, 152.98089907607635, 153.12251726233941, 154.0, 154.39187050706215, 155.0, 154.36977735350834, 153.09250661780897, 151.78703331161614, 150.59327299946298, 149.51691312425194, 147.66272126134336, 146.59111576370407, 148.07963982965106, 148.23903530199044, 153.02320097634188, 151.08347469926866, 147.90249389946217, 143.6684030044535, 141.21180458778736, 135.23188871723357, 128.3632576784338, 123.2499061184663, 115.04157040647226, 107.80949844196111, 90.62068907959191]",48.21320343559643
10061315,205.92387998104095,2042.5,136,[ 36 182],"[47.30116883516082, 45.765986094530696, 45.2477258896759, 46.06014595165846, 44.53754998821344, 44.29021557883027, 44.11798529539413, 44.021983749154394, 44.002127655690416, 44.05704582333055, 44.18404312060473, 45.35441771207984, 45.04061949774876, 45.09624119147538, 45.68526999126449, 46.7961856476347, 47.59300639781672, 47.40431248575236, 48.23916271510079, 49.69037551474502, 48.84193122234136, 49.17820348411611, 50.572287654392625, 51.174116944044286, 50.66614775287653, 51.44751828609203, 51.215506433606905, 52.14611162210197, 52.14537057146781, 51.26474156663783, 51.534589265813, 50.913393622881884, 51.32055570530537, 49.625333738520084, 49.35124253145311, 50.139576714386806, 47.87527880838397, 48.85841713237036, 47.8304631091512, 46.56749059194702, 46.76368369472476, 45.492761526460285, 45.07958034666974, 45.53843280409144, 44.5801169100136, 44.30894877055518, 44.15693948864704, 44.024757331689216, 44.00059501406631, 44.047721180098264, 44.26748082687646, 45.04811836177535, 45.85989528113929, 46.50372859627089, 48.61946866600013, 47.79351430306646, 44.60798241513091, 41.24108350867062, 40.00630086029007, 49.169793010610476, 66.252510064201, 64.6216922702591, 70.33916410350363, 81.8196830552314, 76.39712841122824, 72.31066231579258, 72.12742068801074, 71.89395922091819, 46.77606903708337, 35.79736387947573, 32.075819886586686, 30.427447519872928, 28.476587700611955]","[89.71286962313272, 94.90963973413581, 98.455648892911, 101.08419255136815, 103.10933495313859, 105.10526857842547, 106.32988029763509, 107.32802098273736, 108.70523992249174, 110.14359679644545, 111.21045148616511, 113.05840128066495, 113.94608783594775, 114.0, 114.40528531346632, 113.78055617331421, 114.0, 114.0, 113.0, 112.77780534081671, 110.97388773452566, 111.31388140498294, 149.99999999999997, 150.0, 150.0, 150.0, 150.0, 150.0, 146.78684513016992, 103.92040559711009, 103.96280862677168, 105.57652048993347, 107.70661128797832, 108.4667651879729, 110.48720153582846, 109.5238947099129, 111.86430108115887, 113.97929457535233, 114.36550577923958, 116.05680111807922, 118.4000494767946, 117.48915338288352, 119.79704132278474, 120.5228843959975, 122.28830980536713, 121.106149206751, 123.50133812931375, 123.37761615762807, 126.10679248034423, 141.16547842185994, 150.0, 149.99999999999997, 150.0, 142.60940618938514, 123.20537541292165, 115.21252951710444, 111.72715113672986, 107.94897811454163, 104.95451368716894, 99.31500104593148, 97.87106488294839, 119.5174360802796, 116.45415056579319, 112.87055564953143, 105.83340467800392, 98.56040612322838, 92.91893454182733, 85.78921540285967, 77.88999028022364, 73.003072292322, 63.3101881630454, 58.39233754648623, 49.775745051539346]",52.04163056034262
10061326,301.3036036491394,3694.0,148,[ 29 180],"[42.0309708623554, 41.05389737908661, 41.0039142967227, 41.03254802086557, 41.12487929924746, 41.277047182260816, 41.48776772745445, 41.754413168339546, 42.7625319117114, 43.044238399524936, 43.494299555984156, 44.8385519997952, 44.757673435170595, 46.15244780029567, 47.124191909891934, 46.281381943228155, 47.58342177440109, 47.071662149721334, 47.57132078677512, 49.30350619716448, 49.01336598366004, 48.896743466358316, 48.84126777787294, 49.886341548804154, 48.041279081405364, 49.31551185398431, 48.7320781813119, 48.08579174828887, 47.7145783110832, 47.214143470747516, 45.914925491302284, 44.82227073596371, 44.94923130739167, 43.692715901084014, 42.88912887178835, 42.040858089753286, 41.572134246769544, 41.050434050997495, 41.05904989878783, 41.87584530007623, 42.983173400274794, 44.80253066491068, 44.43090869728728, 41.9070405515517, 41.12296627294766, 63.022178459010036, 53.83756789449962, 61.57601287354787, 70.05312248280843, 66.23641535694243, 62.23407095146237, 60.43265207890628, 61.439822276325, 39.25592285415369, 25.740885739916592, 22.373459415108456, 19.236933296880366, 17.077453719783733, 13.481461990619572, 12.301783699993273]","[87.66802591460726, 88.5, 88.12980224368098, 87.5, 87.06075459110781, 86.55646793136121, 86.13450885979441, 85.31345162095725, 83.71604525708058, 83.0, 82.09331958686388, 81.89681572463445, 80.93268604051596, 116.11583558907178, 150.0, 150.0, 150.0, 150.0, 150.0, 149.549932160881, 110.41824326943018, 91.1449279263659, 92.66623750655377, 94.2839207580792, 95.12394571706933, 97.5, 98.15797956400247, 98.70869742647514, 124.5, 124.5, 150.0, 150.0, 150.0, 150.0, 130.72974781234942, 129.18736073461673, 135.12886696794604, 147.66292997755346, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 108.66944776738353, 93.56266914544813, 90.34986036183555, 84.44535572474277, 79.12831757096258, 70.87724097927264, 108.4690270554976, 150.0, 150.0, 106.67564873583456, 101.80793695558472]",52.698484809835
