time,perimeter,area,overl,location,diameter profile (pixels),Height (pixel intensity),length (pixels)
10061218,273.2964633703232,2543.5,98,[386 206],"[24.49963875272745, 28.81817024274939, 31.51719043511669, 31.82739647494533, 32.152909891372126, 32.49476690088363, 31.622459840632267, 31.741849041267912, 31.73099241894431, 30.739298233066357, 30.824541166937045, 30.940917350452672, 31.064593022795663, 30.579583006807326, 30.546216060114734, 30.513865731047993, 30.482522888741087, 30.5611144689544, 30.410958829575808, 30.382999229423767, 30.372629086103753, 30.730955907626893, 31.12240290751862, 30.28089989530131, 30.25779418442452, 30.23565273783114, 30.214475279328823, 30.19426233327188, 30.16732616317079, 30.14944874377221, 30.132543618003055, 30.116614814407534, 30.270758860650457, 31.050698850459966, 30.074738536457687, 30.062771212193205, 30.05181231074969, 30.04187067279885, 30.032955960274414, 30.02507866458493, 30.01825011584713, 30.787272931362132, 30.00778883581944, 30.004183055802812, 30.001679950999534, 30.00029521973444, 30.00027856261067, 30.001664111973874, 30.004228637614467, 30.007992013057788, 30.558512607692766, 30.01919981820685, 30.026689072004164, 30.03546687084324, 30.045558306517755, 30.05698958953775, 30.069788077205246, 30.0834573830359, 30.764164813037624, 30.11116496962207, 30.12477044344559, 30.137948395003818, 30.150521889905086, 30.162329374841427, 30.173224502710955, 30.183075994685876, 30.19176754192565, 30.199197749511576, 30.20528012508434, 30.209943114597436, 30.214007751997944, 30.215040551470125, 30.21452382222987, 30.21114354612011, 30.206901232897877, 30.201163104379027, 30.193981839724778, 30.18542778407339, 30.171163024825177, 30.159697092452145, 30.147240751212426, 30.133950788282668, 30.120005930833592, 30.846859369889515, 30.090982467859043, 30.076380794464406, 30.06208058420448, 30.048387521473373, 30.030716298204233, 30.420196015608912, 30.01102665098493, 30.00445217688315, 30.000079318426664, 30.001199001177575, 30.006463257853813, 30.01649522964474, 30.04012860869209, 30.064514647549913, 30.64481216052056, 30.13585277984175, 30.184526026805354, 31.25087027161905, 31.56918797490077, 30.769781684288198, 30.625893186028787, 31.793178917541134, 30.964598498194306, 31.213154045803545, 32.65621307618168, 32.06695176202888, 27.889191799940882, 24.605312589735544, 20.322343516404025]","[99.63974233390859, 101.68042691105771, 106.15871976691618, 109.17418565424124, 66.66759820185722, 72.32206609672477, 78.73237617891692, 85.39230767547903, 83.07231443043617, 91.56429522405935, 98.82882712161606, 104.9596296025921, 112.0563101873204, 107.7746080321918, 115.11342107533801, 122.66406327348781, 130.89220099063232, 141.66250806419816, 139.41682145916687, 151.90626711487153, 163.89910080069947, 173.97828659422726, 181.87044643137776, 186.0574280416617, 188.26013966933874, 182.06012590357045, 184.50048527207406, 185.97030938849986, 186.6506720474871, 186.5, 186.171848848497, 185.36536189224614, 184.38732468814698, 183.70478267823057, 178.2540403409057, 176.7792746162168, 175.5365311914432, 175.0, 174.14206345526742, 173.0, 172.8029866505522, 172.5, 172.5, 172.67066293805874, 173.0, 173.15319938734646, 174.19621004165344, 174.5, 175.16237428271373, 175.82292603342177, 176.31482882295325, 176.5, 168.7200422908776, 155.62190490496096, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 155.8508353281827, 170.50453011825243, 180.18578680094805, 180.6779335011169, 181.0, 181.32392735878335, 182.0, 182.0, 179.65395484824555, 180.5663506238814, 181.25738075837694, 181.99015941669296, 182.96368945375127, 183.91836441691407, 184.80458157284272, 186.15440631277986, 184.23523978223048, 186.15743173501966, 187.93243673307134, 190.21365267309125, 191.33474868312032, 192.28009130205996, 193.22129848031986, 193.82909986394966, 194.29532335209572, 194.5, 194.05829111232458, 190.5, 189.89438141395144, 188.97865908013858, 188.06712173751902, 187.32983420425086, 186.38301539091947, 185.74236460164673, 185.08982787108368, 184.1979895896997, 182.94121535326087, 181.83261506257506, 180.67043042186174, 181.88193704422247, 180.35182075481248, 179.57377087055409, 177.33595558118003, 175.86987874480525, 173.38929948811244, 172.46714402737305, 169.38868415932697, 165.23021497895144, 159.49623078815617, 155.02449333589803, 143.78790435966852, 133.48032969868328, 110.88298494246712]",97.21320343559643
10061230,276.5096664428711,2928.0,26,[390 196],"[44.1617295482754, 47.34059470905437, 50.23549917378393, 52.402517160806354, 52.62009680325596, 51.85907198165849, 52.09222035912801, 51.42117412546459, 51.676601316436034, 50.891807526105566, 50.20301513941576, 50.48269082191986, 49.787955542297716, 50.09283003710465, 50.41662690641823, 49.72263599775704, 50.07531887998445, 49.37264474543447, 48.65842066024152, 49.04353969212782, 48.34908511924232, 48.73618256104501, 48.11692133434727, 48.4516568098108, 47.76273608824728, 47.1107487382091, 47.27144434188997, 46.56854089917837, 46.892891510994154, 46.01855350400237, 46.629284140660374, 47.28777671157275, 46.492685838025686, 45.63729973098131, 45.847702556171804, 46.632414759366995, 45.67510491350832, 45.27488477093593, 45.511791548943805, 45.96336080711799, 45.73576009871822, 44.71130716929807, 44.63976900558651, 45.220516109716634, 45.16168688706348, 44.42364859996933, 44.36862736548913, 44.605416431641544, 44.2699097084182, 44.22623722117859, 44.70375245316157, 44.150327617409616, 44.11811660977825, 44.089752720811035, 44.17173431486434, 44.03721562457492, 44.022487064828596, 44.01200391765946, 44.005139386765414, 44.00131773307153, 44.00001129543343, 44.00073774689865, 44.00305758225511, 44.006571832329314, 44.010920000449374, 44.408399715833326, 44.020857605420304, 44.02590286363558, 44.03069104522382, 44.03503055076297, 44.03876032035716, 44.04174922947169, 44.04389568837745, 44.04512744703672, 44.04540160852122, 44.04470485540226, 44.043053894991075, 44.04049613083366, 44.03711056948197, 44.5408126564978, 44.02833727161683, 44.02327724527954, 44.01804849992253, 44.012910747460076, 44.008166415726, 44.00281460443475, 44.000550690797624, 44.00007805383298, 44.00192840158283, 44.74738879625347, 44.01504837544416, 44.02772151333623, 44.05463368485012, 44.081295897033655, 44.13207943079119, 45.02408877815279, 44.23613320873811, 44.30536615205409, 45.43304143718694, 44.486272413135495, 44.6549646602044, 44.86428598749154, 46.06447732803353, 45.89329904528033, 46.00791883895309, 41.82033388711609, 35.45875029692888, 30.14999886397577, 26.791540606074882, 22.438680338998786]","[215.4231566438459, 216.71339430170065, 218.58684894632043, 218.9766273293859, 219.95570977963405, 219.22481929845705, 219.755517425258, 216.21953023192776, 216.5, 213.0214982639618, 212.0, 209.2858831150335, 207.59951654542581, 207.78776169295415, 209.49375264301887, 209.7668136856264, 209.24643267810654, 208.6538307666401, 207.35169952549336, 206.40374215536477, 205.62486434249206, 204.28666370291566, 202.59164584858019, 201.05821925561315, 199.52937718219465, 198.0283392927778, 196.5854405906918, 193.9445768209608, 191.49555707368216, 188.44461588919233, 186.3654036611839, 184.13462826917095, 180.0983547374911, 177.74374181354844, 174.66934101800808, 171.75090932752227, 168.5118091301684, 166.62386329895864, 165.3258322698793, 163.7109551748703, 162.69364745334212, 162.21054479274704, 161.4566656064485, 161.0, 162.0, 161.65687181588999, 157.89977922991991, 156.3111119507451, 152.6690383881097, 153.61568585147046, 156.5, 159.68529654293974, 163.38405799691546, 164.18069689632955, 165.24499267315082, 165.8623341954254, 166.0, 166.0, 166.0, 166.32817585478264, 166.5, 166.8150886232663, 167.30944751393557, 167.8043262444804, 168.0, 168.59062539616087, 169.0, 169.57453272295382, 170.0, 170.55848132470646, 171.82471232037193, 173.0403247608696, 172.48505565758933, 173.9448686649381, 175.45858237247393, 176.88638503694136, 178.85191611596454, 180.81315017062968, 182.5771171972719, 183.86017584232752, 184.83258671618088, 185.5, 185.5, 185.5, 185.5, 184.96577333232338, 184.5, 184.0754993975337, 183.13726416166912, 182.2037114201704, 181.2748504919375, 180.42532214645536, 179.55138327246846, 178.63794203330406, 177.35309443879697, 176.17357683293426, 175.04826209986663, 173.2682490382747, 172.27497329597466, 171.27561722096397, 168.15383200703758, 166.0597827600228, 163.93188558389772, 158.74221084177063, 156.57645595201674, 153.0840790649183, 146.63249872980916, 135.77719022802637, 128.40401957607213, 113.80108927532198]",97.04163056034261
10061241,326.16652059555054,4118.0,0,[387 200],"[49.800979238406555, 49.346802250283034, 49.30607095153833, 50.35207585948234, 50.197312167467764, 50.21827508941331, 51.16107454453992, 49.69725100963722, 49.71188092823695, 50.75836346887961, 50.671795791957834, 50.571905889035975, 50.5237197184331, 50.525903294508865, 50.52752692077346, 50.42007923461918, 50.41807009155558, 50.42784317368955, 51.781191915522214, 51.82207796203204, 49.67251872913002, 50.643571281305164, 50.72452562937994, 50.818684460006125, 49.7595925923616, 49.78862456816972, 50.06072137541601, 50.119589045427084, 50.2655185049891, 49.45324338780736, 49.51971058529557, 49.888140157427145, 49.99222865162017, 50.27863121255727, 50.58218744054776, 49.514804769177324, 49.861117520944674, 49.040823636040116, 49.2526737945114, 49.810040340202676, 48.08878599669454, 47.99213835908165, 48.50230471751152, 48.64313781944584, 48.06017332123484, 48.18240097608056, 48.893700007375216, 48.22601962751101, 47.214042878463864, 47.40605385920691, 48.24671724946849, 47.87626208097613, 46.8020131141619, 46.978371742794856, 48.05064368175912, 46.56427420569504, 46.49188815376098, 46.42339287906632, 46.359061441965736, 46.299163912089305, 46.24566218997856, 46.818901680621195, 46.206456166791334, 46.12767492748755, 46.089999686645484, 46.06887428838827, 46.58897693198176, 46.64392033597706, 46.02694642750851, 46.01852097941642, 46.012174140951686, 46.00754556718518, 46.00431095922063, 46.00218058981068, 46.00089799621978, 46.00023883842243, 46.00000992096776, 46.00004837717293, 46.00022101471773, 46.000423822190804, 46.00058163667715, 46.000647973067395, 46.00060501640656, 46.000463779275776, 46.00026442690919, 46.0000767734839, 46.00000095377664, 46.00016827515065, 46.000742255611996, 46.001919854448516, 46.003932902726035, 46.00704974165502, 46.01394586183993, 46.0210705612774, 46.030517453478396, 46.04274136494833, 46.05824651436335, 46.62824892965246, 46.10138386229351, 46.14395191015787, 46.55100132313909, 46.22584684611188, 46.27823423425056, 46.957869698634696, 46.866379464080254, 46.493312502006425, 46.63147633603672, 46.798457484351104, 46.99865420518624, 47.71718603825903, 47.739473466971205, 48.05281788438187, 40.96819095558382, 36.741753035282024, 30.732873127639138, 26.65980282778615, 23.140810746883357, 18.962742368988707, 15.497962795916461]","[200.70034494603306, 203.1369918847056, 204.16369106883792, 204.80300360763516, 206.217141516718, 207.76093839486083, 207.74603155211327, 208.0, 208.0, 208.0, 208.0, 208.0, 207.5531531212417, 206.70924921311342, 206.63017009945816, 205.55960925068024, 204.88319476578826, 203.88370091161113, 202.62765939747874, 201.88201149162686, 201.08597690142534, 199.91498357638272, 199.17885255345595, 198.87995303926675, 197.8740849302455, 197.07314813525332, 195.73465792530067, 193.7387161430801, 192.1292081033061, 190.22762140609925, 189.09019168771442, 188.01823263045247, 185.50564478447518, 182.73761289491102, 182.68564908869644, 179.66496332414812, 177.46694909518283, 175.14177704802262, 173.11829964393607, 169.61904596381072, 167.79883935048417, 165.84771954429797, 162.8887418863296, 161.2244309742784, 159.5861671203555, 157.80476839797393, 156.1507302397055, 155.3413971247314, 153.80685759813423, 152.93526319907534, 150.19938707217088, 152.0, 150.12641187360282, 151.230248628634, 152.7462697406531, 153.86948793455548, 154.0, 154.49999999999997, 155.17208356493094, 155.5, 155.79910516283377, 156.28057921000476, 156.5, 156.7441329977376, 157.42635006054383, 157.5, 157.10714032155434, 157.3769600569051, 157.8616493543167, 158.3469265758517, 159.0, 159.0, 159.29922348772325, 159.5, 160.05608382864773, 161.03525042175818, 161.75722767810612, 162.24676837728362, 162.97232203820002, 163.9506300050778, 165.14240932661193, 166.20252918816777, 167.26158336958662, 168.85527755160794, 169.82832230001492, 170.6498679479221, 171.2693340348039, 172.2369402645138, 172.89880592488493, 172.58276174677815, 172.8737933861413, 172.0, 171.5653084424154, 171.0, 170.6651260037902, 169.7193024132531, 168.8881581292661, 168.33611946013107, 167.44931307825755, 166.788584820453, 166.32279556448293, 165.57413374186464, 164.28836646474613, 163.36206629963635, 162.01584119327595, 160.6545633218581, 158.3052273846819, 156.1618269590827, 154.28892907143592, 153.05846839770035, 148.48125714115312, 146.8241510254004, 142.79391325297914, 138.2869320280248, 132.19000377771198, 123.86637472545375, 139.1723511061874, 149.99999999999997, 150.0]",104.87005768508881
10061303,334.8944424390793,4331.5,28,[381 198],"[42.316605404474664, 44.51681473701219, 48.27949355982421, 51.3958147687689, 53.56123476423632, 55.71782295442408, 58.605895364809, 58.88205222619342, 58.12964848997676, 58.34116513475287, 57.580552477476886, 57.90383803728208, 57.134598291125386, 57.487441717755374, 57.754650671343185, 57.092840767384516, 56.421867497414325, 55.61827347957468, 56.0480236126527, 55.23044952673463, 54.529318226407625, 54.86410701816269, 54.15673919071371, 54.52035821570376, 53.80543935295923, 54.200528846942404, 53.476559610819386, 53.90620967909294, 53.17146943339732, 53.63932631707709, 52.89182853229843, 52.32434492880181, 52.78979282597547, 51.8004057769247, 52.175765545691384, 51.46173965284375, 51.96295887807391, 51.55849023553698, 51.946698002103744, 50.91841270669946, 51.32799674879426, 50.7231628209265, 51.23180254211945, 50.58569493076949, 50.808593181454825, 51.66961989673543, 50.67331511628433, 50.21602961489075, 50.489717353403876, 50.278443163371875, 50.286899580472564, 49.78623538185073, 50.136179206088116, 49.99525656102924, 49.39798333887073, 49.34420609461553, 49.75227377967962, 49.24813940542634, 49.20588853569325, 49.502996638625106, 49.58034084150309, 49.098427703638876, 49.07676240372129, 49.058717051922294, 49.04388167823473, 49.03187383507104, 49.02233753615048, 49.42238108907454, 49.00938199593769, 49.0053744045805, 49.002659975759784, 49.00100130268795, 49.00018240215427, 49.000008104884316, 49.00030351314463, 49.00091352601929, 49.00170243278952, 49.002900645113115, 49.003677103007895, 49.00451897116481, 49.21251740336275, 49.004972056362476, 49.00483075607147, 49.00445124425784, 49.003862297082705, 49.003111850063505, 49.00226738100095, 49.0014163743665, 49.00066686936367, 49.00014809405981, 49.00001118815931, 49.00081198501562, 49.00235966546675, 49.91656201405118, 49.008938507941316, 49.01451495292973, 49.02202677585005, 49.03181953125841, 49.143142495649656, 49.06722314607983, 49.087855613547774, 49.112699793809455, 49.14229598483149, 50.137924460456375, 49.218120855333694, 49.265652621826916, 49.34562412407699, 49.52595567514389, 49.66969461956813, 49.61345791354812, 49.76198753723159, 49.936931876189824, 51.0003180306214, 46.922157112796626, 39.748293554673594, 34.199915800166096, 28.16698726749246]","[225.1055545311997, 226.55315420599146, 228.08576126851474, 229.3727758677777, 229.7006123873561, 230.51479557929505, 229.94166452123062, 226.87605219228243, 227.9714134983816, 226.2668379696961, 224.72274886845346, 224.55482084755658, 224.36253411825334, 224.251613159719, 223.28064227908644, 222.43921172578249, 220.59931347951954, 221.04787713250136, 219.4552575391527, 219.3734363392452, 217.14929128363005, 217.33730705131805, 215.34706283352543, 215.29315808949585, 215.0, 213.61766753904357, 213.5, 211.80615887674008, 211.44693866568824, 211.0, 209.0, 208.7157390979691, 206.38411068929628, 205.69921804740488, 204.91779383723022, 202.85150144538824, 202.5, 201.89981641211483, 200.11158301622038, 198.3396996363423, 197.3712735260483, 194.66598314566238, 193.1899808272239, 189.82566996207413, 188.5455047169212, 187.10702615313, 185.221121175416, 183.29491181412777, 183.0, 172.75774316938225, 172.37328430937728, 151.32021487618263, 164.83752934738555, 183.1851490549319, 183.5, 183.79881637642623, 184.0, 184.25336386678282, 184.73024511007262, 185.2070157926533, 185.88131730045427, 186.7165569684121, 187.33545519162772, 186.28842093389517, 186.76951021023422, 187.50151862050615, 188.23219090358648, 188.5, 188.69563758315573, 189.17764565331336, 189.5, 189.6421464003202, 190.0, 190.1070886464192, 190.5896232630699, 191.072134107323, 191.60913087080678, 192.73657346758418, 193.65567719084055, 195.2993305145657, 195.88081325549737, 196.36149331236868, 197.52489992647776, 198.32116110309923, 199.10001028194023, 199.77809507128384, 200.25536236845355, 200.73174096373128, 201.20716788707074, 201.6815839214696, 201.84506572825046, 201.50000000000003, 201.20697764658343, 201.0, 200.5389318743276, 200.0, 199.6739317727557, 198.87261171122228, 198.21804770501876, 197.75667257420565, 197.09294050351642, 196.17476895224684, 195.13803095569637, 193.76677914008593, 192.39808078141348, 190.76213256737753, 189.10187521188183, 187.65159845421755, 182.87481324988903, 181.0815892373436, 178.54411343016892, 176.00188263841162, 173.8741452203908, 165.9070413560344, 163.48742621314102, 156.3207285742698, 145.02755432074113]",110.94112549695427
10061315,307.6812393665314,3770.0,26,[378 194],"[47.79674142845646, 50.04136631784717, 52.88411451849141, 55.0793315520292, 57.951730375544244, 60.159820825857146, 61.18541682558626, 61.34430971906342, 60.49181600306531, 60.668892918046716, 59.81473664206692, 59.95208464194767, 60.16205726438173, 60.322425127950794, 59.54077163738225, 59.718861427641485, 58.94222566236555, 59.13999259742786, 58.3686654522331, 58.58839215348833, 57.82280093480941, 58.067154923135675, 58.441352159419694, 57.57998869996895, 57.99721923338126, 57.26324740136387, 57.59749523545861, 56.874186827291545, 57.24868062142049, 56.53784541188078, 55.74485696486387, 55.14392078186789, 55.365198016136716, 54.64631706035145, 55.15323393450103, 54.479800112829395, 55.0258870806499, 54.56084936372905, 53.669237192782575, 53.3730996973284, 53.52135641667326, 54.130537622308836, 53.412324318392585, 52.7385714490152, 53.33901892842147, 52.99623146955708, 53.29682933854315, 52.63779179938554, 52.58384503824499, 52.914523493293885, 52.76150417845137, 51.74651900301282, 52.120834628702966, 51.56293675092586, 51.985461473329934, 51.402630604782885, 51.33167528032348, 51.86386611226786, 51.18847748339584, 51.143638577002946, 51.10674755574502, 51.076881034827025, 51.05318181729858, 51.03485564109694, 51.021168084355054, 51.528725927262556, 51.005052953577405, 51.00143026944866, 51.00005102324209, 51.00043964954877, 51.00216556709401, 51.00484135582886, 51.00812112478046, 51.01320420055002, 51.01675703403273, 51.02002782209357, 51.02283938070337, 51.02505054832362, 51.02655578947933, 51.02728499546946, 51.02693125408809, 51.025713313372165, 51.02374861339644, 51.02112622849714, 51.01797314982393, 51.01445544402344, 51.01077964631888, 51.00719439635245, 51.00399232590121, 51.00151220825441, 51.00000000843622, 51.0009593741195, 51.00418031595275, 51.01023815947634, 51.01977101371762, 51.03348385652247, 51.0521529606187, 51.0886880758922, 51.122994281571614, 51.47341358777237, 51.21739477623625, 51.27989628067003, 52.031929001458835, 51.44232101687066, 52.12237756672287, 52.16305987180212, 52.96168567281306, 52.64576188551601, 52.60423160090447, 48.725009269467535, 41.810059721823635, 37.28610029416782, 32.85756815066725, 30.52355619394539, 25.193647402538353]","[223.74760574438355, 223.33417455316908, 224.11467943489293, 224.84512837877355, 224.7320055383204, 225.21088127333763, 224.47258925353464, 223.69936957429076, 224.24015941533455, 223.5, 222.83257174292015, 222.7663376848629, 221.8152999242566, 221.75225329754264, 220.59414184439018, 219.47552271668155, 218.68446627474333, 218.0266587771467, 217.14819856265504, 214.732433505686, 213.96499247355987, 213.2707494341625, 212.71571822345624, 212.17608359637057, 210.59024316577387, 209.74441957592978, 208.9484318031939, 208.23776687870227, 207.0961983443714, 205.72954206852927, 204.41461085481922, 202.93778640981367, 201.9365931723844, 199.90961701753906, 198.91410355049445, 197.37036942833657, 195.26319541180027, 192.39232888942564, 190.44596568077395, 186.46498656148225, 184.33601185676312, 182.41535155002776, 180.32219523557583, 178.20986861681538, 177.28915903553113, 176.39246482866426, 175.1545866831704, 159.0814933596798, 169.05454484996199, 151.1164276526472, 171.19406762567525, 175.1826710140912, 175.5, 175.7960190115636, 176.2719119919205, 176.7470445166823, 177.0, 176.6863706913344, 177.32285255213114, 177.80243885584238, 178.28211182484208, 178.5, 178.74224498479717, 179.44580625769504, 179.79595247987425, 179.5, 179.83588149918333, 180.5, 180.5, 180.617844948886, 181.0, 181.1736443880344, 182.07185507301307, 182.7582216919156, 183.4874707470401, 184.45857313244662, 185.0, 185.40015725873883, 186.37019306428067, 187.6788331068559, 189.70826032490226, 191.01182340378054, 192.45882968319495, 193.0, 193.84419088807056, 195.0212592538352, 195.7386178515038, 196.0, 195.80950856288086, 195.5, 195.16852958369947, 194.09603532846342, 192.96099826858176, 192.02801761334237, 190.89762068471194, 189.83607338088967, 189.12370087512662, 187.17363655798573, 186.03330341968288, 185.12011233364578, 184.06379620670683, 182.700257702081, 181.28515222162093, 179.24835254709885, 178.11916200892514, 175.1748483337497, 172.25691040560017, 169.65384728281435, 167.32289235800965, 163.08627973133258, 158.79030051003315, 155.00968283636345, 151.72336477743698, 144.19029277587032, 135.22312469540918]",107.94112549695429
10061326,344.5512965917587,4566.5,28,[367 192],"[41.68414488627139, 43.91652493415631, 47.795797245742065, 50.01023494232929, 52.216388295581986, 54.41451298264493, 57.323488524262814, 59.4995286303552, 61.73085888600495, 61.89703212224363, 61.09672686386659, 62.33483786054911, 61.61622526181985, 60.8080017846963, 60.07304033363998, 60.280233280539804, 60.591823515794694, 59.76441980545722, 59.99895392824459, 60.351617754663934, 59.62186526145946, 59.89307235313036, 59.15934404616523, 59.45135793972598, 58.71301350511625, 59.02759645854927, 58.28389013673882, 58.62302935935704, 57.87309247452603, 58.23904350634969, 57.48186359646724, 57.87720486744732, 57.11160063264016, 57.539302836637425, 56.76389392188341, 56.10940220653838, 56.440579666389326, 55.56961405837987, 54.87402275962093, 55.092184629082325, 54.56602247094055, 54.86950697228965, 55.640757965887545, 54.992419373889604, 54.02969632366455, 53.966119470928476, 53.761508467511376, 54.205353000726795, 53.55203758277567, 53.49649106172175, 53.98910976984941, 53.549050493971656, 53.13217778941804, 53.04545316791158, 53.34441477540088, 54.44659766202885, 52.77358338843526, 52.70120164666255, 52.71134250412149, 53.028344719486256, 53.37698929032413, 52.452119003297625, 53.25840658451743, 52.35441080207298, 52.31154565147651, 52.57087711729508, 52.23670792040082, 52.19183498044774, 52.16378768586955, 52.13858562454999, 52.4559423085108, 52.096035217256514, 52.078363668823314, 52.062890381750655, 52.049470288511856, 52.037964463640066, 52.028239878438704, 52.020169165982054, 52.71986318975888, 52.008506860354075, 52.00468686593676, 52.002063539592726, 52.000534639966375, 52.000002378948246, 52.00037325152057, 52.00155787391932, 52.00347082990113, 52.00603052491299, 52.009159047972986, 52.012782041081394, 52.01682857599265, 52.021231038190486, 52.02592501792117, 52.03084920815225, 52.03594530933775, 52.043338733772075, 52.04862712003607, 52.05390988322458, 52.0591410308305, 52.064277176574706, 52.07129977865908, 52.076043141562565, 52.080562337622624, 52.084824933486004, 52.088800889419986, 52.09246254092058, 52.09578458703528, 52.09874408553151, 52.10132045506651, 53.06278256003292, 52.55416793198313, 52.10700163541427, 52.10770185476176, 52.49232715715101, 52.133346606262265, 52.105595860792825]","[201.0991680807211, 202.15691445585594, 203.0183038980854, 203.62656563563988, 204.0, 204.55740483938237, 205.47544752826386, 206.0265767215426, 206.74472380632187, 207.32840692950975, 208.05122897310545, 209.0, 209.501557441575, 210.0, 210.11078249080728, 211.14051973084702, 212.1133960604759, 213.0, 213.0, 213.36467838030276, 213.7708621272783, 213.59849791966076, 211.76056885337078, 211.59689067700452, 210.0, 210.00000000000003, 209.73229889967058, 209.61979669442445, 208.58566722796522, 207.6945801855397, 207.0296530565209, 205.66977117955474, 205.01858608463795, 203.85821622654402, 202.49936609783066, 201.50800237620203, 199.97030954520736, 198.9822821606976, 197.51795402879003, 196.44424777746224, 194.2166659355695, 192.23716468916615, 189.3304750297154, 186.5134283625064, 183.99077068978238, 181.23869286874117, 178.62337470474398, 177.10118999767673, 175.18636816341876, 174.16972829241413, 173.0582480838707, 165.7471133070521, 162.80263301997277, 151.00354137681532, 166.26050374834261, 169.8198393504433, 170.0, 170.0, 170.0, 170.5, 170.84595901401656, 171.0, 171.30944153087506, 171.7907568015657, 172.54377895486397, 173.25290743938763, 173.73387235388026, 174.0, 174.0, 174.67954439341938, 175.0, 175.0, 175.0, 175.27818836504338, 175.7631709396216, 176.0, 176.23371191339655, 176.71928849642072, 177.0, 177.19107071263107, 177.67727228400634, 178.32734491223368, 179.30052180649227, 180.27404844332227, 181.2478921114997, 182.22201443985617, 183.19637163310466, 184.25637205019885, 185.64558967519554, 186.68050674864315, 188.095095894076, 189.06979623281916, 190.0, 190.0, 190.0, 189.81513822656993, 189.3286161011905, 188.5271552852294, 187.21298446829957, 186.24197192154662, 184.8702666244227, 183.68345463361473, 182.48961431898402, 181.52469257458793, 180.560980439416, 179.19717782780646, 177.63763059600274, 176.51732929368075, 175.0807065756406, 173.6467524588919, 172.12085753067618, 169.42926710011284, 167.5312564126795, 165.26623755832387, 162.6886014787133, 159.79098788978797]",118.18376618407356
