time,perimeter,area,overl,location,diameter profile (pixels),Height (pixel intensity),length (pixels)
10061218,179.68123936653137,1529.0,52.0,[84 21],"[38.07986279124356, 39.030392848323594, 38.25288680841722, 39.0960819427037, 38.8924274202536, 39.27051387245247, 39.78001812974184, 40.092532087783475, 39.4758977669107, 39.774005711306685, 40.66683235706708, 40.85422156961773, 42.09871548300861, 43.03148825336028, 43.20128792494252, 44.48155562950468, 45.367560007436566, 46.58985185021822, 46.92106797903212, 48.89052268374117, 49.35758159631478, 50.58574776764369, 51.166954588783916, 52.494874582362655, 52.39569541144602, 54.52177245374923, 55.188478038732136, 55.166520620419945, 55.155353631408026, 55.86048764082985, 56.56481682660217, 55.86015390729873, 55.861355956258755, 55.15704805428685, 55.16990694573508, 54.46749851067118, 53.76591106522118, 53.8224692096603, 53.17281071937809, 51.7883145957515, 51.13586841088065, 50.49947401438576, 49.971106312495124, 48.55994302178145, 48.847036031365164, 47.60761570200415, 46.210791995967575, 44.99405993860002, 44.562384517329164, 44.418739544573015, 44.011103207663986, 43.583034282512955, 42.206594818497386, 42.94024059347899, 41.358119175287655, 42.43608860799519, 40.67132208976293, 40.08781452681595, 39.28663548192149, 37.170452252060606, 33.26112806123609, 30.053356401427113, 26.56619065685382, 23.538709391297758]","[68.72137445807617, 87.81997748835781, 100.93578090720382, 113.00171932782634, 123.46672949091692, 128.01830299611004, 135.36509036408785, 140.9130179854696, 145.2632751758192, 148.47571016823977, 150.0, 149.99999999999997, 150.0, 155.26219149732478, 155.0481692446556, 153.83522465786575, 153.2656026737226, 151.2060012534031, 149.22130974014902, 146.4689627207901, 143.87045690081763, 142.6809227408346, 138.32492010201076, 134.00664210101425, 132.28517490585375, 129.35776373511874, 124.2359605789166, 120.74033382974388, 119.9906672394035, 143.3761423278246, 150.0, 150.0, 150.0, 150.0, 149.99999999999997, 150.0, 147.35273811521537, 134.88555936606897, 136.64309976556453, 136.84483886139685, 138.21777503472492, 139.9989193868474, 138.93040581080456, 139.0553798829638, 134.3151964774066, 135.56926910376643, 136.8649135438337, 130.7932710434722, 130.82696264341135, 126.2700732699677, 128.45180276792232, 137.36378481579857, 149.99999999999997, 150.0, 149.90125044887375, 127.5238243171113, 122.34503586495248, 86.46033818402232, 73.9026828492643, 67.33417374237774, 64.39957214886331, 57.76553394268428, 51.60900626444178, 127.65348844981638]",36.04163056034262
10061230,,,,,,,
10061241,,,,,,,
10061303,,,,,,,
10061315,,,,,,,
10061326,,,,,,,
